"id_unidade";"unidade";"natureza_despesa";"valor";
"10196";"AÇÃO CONJUNTA ENTRE PRODUTORES E UNIVERSIDADE: ESTRATÉGIAS PARA PRODUÇÃO DE OVINOS NO NORDESTE BRASILEIRO";"CUSTEIO";"R$         3.000,00";
"10196";"AÇÃO CONJUNTA ENTRE PRODUTORES E UNIVERSIDADE: ESTRATÉGIAS PARA PRODUÇÃO DE OVINOS NO NORDESTE BRASILEIRO";"MAT. CONSUMO";"R$         2.457,00";
"10196";"AÇÃO CONJUNTA ENTRE PRODUTORES E UNIVERSIDADE: ESTRATÉGIAS PARA PRODUÇÃO DE OVINOS NO NORDESTE BRASILEIRO";"SERV. PESSOA JURÍDICA";"R$           540,00";
"1490";"ACERTOS DE DÉBITOS EM GERAL";"AUX. FINANCEIRO ESTUDANTE";"R$         4.320,00";
"1490";"ACERTOS DE DÉBITOS EM GERAL";"EQUIP. MATERIAL PERMANENTE";"R$       155.260,76";
"1490";"ACERTOS DE DÉBITOS EM GERAL";"LOC. MÃO-DE-OBRA";"R$        20.192,52";
"1490";"ACERTOS DE DÉBITOS EM GERAL";"MAT. CONSUMO";"R$       479.461,04";
"1490";"ACERTOS DE DÉBITOS EM GERAL";"OBRAS E INSTALAÇÕES";"R$     6.145.310,52";
"1490";"ACERTOS DE DÉBITOS EM GERAL";"OBRIGAÇÕES CONTRIBUTIVAS";"R$       279.086,00";
"1490";"ACERTOS DE DÉBITOS EM GERAL";"PASSAGENS";"R$         1.000,00";
"1490";"ACERTOS DE DÉBITOS EM GERAL";"SERV. PESSOA JURÍDICA";"R$       478.832,71";
"1457";"ACERVO BIBLIOGRÁFICO";"CAPITAL";"R$     7.607.000,00";
"1457";"ACERVO BIBLIOGRÁFICO";"CUSTEIO";"R$     4.920.180,81";
"1457";"ACERVO BIBLIOGRÁFICO";"DIV.EXERCÍCIOS ANTERIORES";"R$           507,45";
"1457";"ACERVO BIBLIOGRÁFICO";"EQUIP. MATERIAL PERMANENTE";"R$    29.202.681,22";
"1457";"ACERVO BIBLIOGRÁFICO";"MAT. CONSUMO";"R$     4.840.932,63";
"1457";"ACERVO BIBLIOGRÁFICO";"OBRAS E INSTALAÇÕES";"R$         4.755,40";
"1457";"ACERVO BIBLIOGRÁFICO";"PAGAMENTO DE CAPITAL";"R$        20.524,77";
"1457";"ACERVO BIBLIOGRÁFICO";"PERMANENTE /EXERCICIO ANTERIOR";"R$        28.130,38";
"1457";"ACERVO BIBLIOGRÁFICO";"SERV. PESSOA JURÍDICA";"R$       785.019,65";
"10761";"ACERVOS HISTÓRICOS DA UFRN E POTENCIALIDADES DE DIVULGAÇÃO CIENTÍFICA";"CUSTEIO";"R$         2.194,00";
"9638";"ACESSANDO MEMÓRIAS: PRESERVAÇÃO DO ACERVO FOTOGRÁFICO DO MCC";"CUSTEIO";"R$         1.500,00";
"9638";"ACESSANDO MEMÓRIAS: PRESERVAÇÃO DO ACERVO FOTOGRÁFICO DO MCC";"MAT. CONSUMO";"R$         1.201,33";
"9169";"ACESSIBILIDADE E MEIO-AMBIENTE";"CUSTEIO";"R$     1.188.873,30";
"9169";"ACESSIBILIDADE E MEIO-AMBIENTE";"DIÁRIAS";"R$           985,22";
"9169";"ACESSIBILIDADE E MEIO-AMBIENTE";"MAT. CONSUMO";"R$        54.869,79";
"9169";"ACESSIBILIDADE E MEIO-AMBIENTE";"PASSAGENS";"R$             0,00";
"9169";"ACESSIBILIDADE E MEIO-AMBIENTE";"SERV. PESSOA JURÍDICA";"R$        41.148,41";
"10298";"ACESSO À INFORMAÇÃO EM ARQUIVOS: INTERVENÇÃO ARQUIVÍSTICA NO ACERVO DOCUMENTAL DO MUSEU CÂMARA CASCUDO";"CUSTEIO";"R$         1.218,00";
"10298";"ACESSO À INFORMAÇÃO EM ARQUIVOS: INTERVENÇÃO ARQUIVÍSTICA NO ACERVO DOCUMENTAL DO MUSEU CÂMARA CASCUDO";"MAT. CONSUMO";"R$         1.116,00";
"10644";"AÇÕES DE APOIO AO DESENVOLVIMENTO DA FRUTICULTURA NO MUNICÍPIO DE TENENTE LAURENTINO CRUZ/RN";"CUSTEIO";"R$         3.000,00";
"10644";"AÇÕES DE APOIO AO DESENVOLVIMENTO DA FRUTICULTURA NO MUNICÍPIO DE TENENTE LAURENTINO CRUZ/RN";"EQUIP. MATERIAL PERMANENTE";"R$         2.495,00";
"10644";"AÇÕES DE APOIO AO DESENVOLVIMENTO DA FRUTICULTURA NO MUNICÍPIO DE TENENTE LAURENTINO CRUZ/RN";"SERV. PESSOA JURÍDICA";"R$           504,00";
"10380";"AÇÕES DE APRENDIZAGEM EXTRA SALA DE AULA COMO ESTRATÉGIAS PARA O APRIMORAMENTO E APROXIMAÇÃO DA FISIOLOGIA HUMANA COM A PRÁTICA CLÍNICA";"CUSTEIO";"R$        10.550,15";
"10380";"AÇÕES DE APRENDIZAGEM EXTRA SALA DE AULA COMO ESTRATÉGIAS PARA O APRIMORAMENTO E APROXIMAÇÃO DA FISIOLOGIA HUMANA COM A PRÁTICA CLÍNICA";"EQUIP. MATERIAL PERMANENTE";"R$        10.100,00";
"9731";"AÇÕES DE CONTROLE, REGULAÇÃO E AVALIAÇÃO DOS SERVIÇOS DE SAÚDE - CONTRATO / UFRN / FUNPEC Nº 4331.21.1414";"CUSTEIO";"R$       654.736,38";
"9731";"AÇÕES DE CONTROLE, REGULAÇÃO E AVALIAÇÃO DOS SERVIÇOS DE SAÚDE - CONTRATO / UFRN / FUNPEC Nº 4331.21.1414";"SERV. PESSOA JURÍDICA";"R$       582.356,55";
"7388";"AÇÕES DE ENFERMAGEM À MULHER GESTANTE E NUTRIZ NO BANCO DE LEITE HUMANO E SALA DE AMAMENTAÇÃO DA MATERNIDADE ESCOLA JANUÁRIO CICCO";"CUSTEIO";"R$         2.000,00";
"10220";"AÇÕES DE EXTENSÃO DO NÚCLEO DE EDUCAÇÃO EM CIÊNCIAS";"CUSTEIO";"R$        64.448,59";
"10220";"AÇÕES DE EXTENSÃO DO NÚCLEO DE EDUCAÇÃO EM CIÊNCIAS";"DIÁRIAS";"R$           929,61";
"10220";"AÇÕES DE EXTENSÃO DO NÚCLEO DE EDUCAÇÃO EM CIÊNCIAS";"MAT. CONSUMO";"R$            42,17";
"10220";"AÇÕES DE EXTENSÃO DO NÚCLEO DE EDUCAÇÃO EM CIÊNCIAS";"PASSAGENS";"R$        16.511,22";
"10220";"AÇÕES DE EXTENSÃO DO NÚCLEO DE EDUCAÇÃO EM CIÊNCIAS";"SERV. PESSOA FÍSICA";"R$           997,70";
"10220";"AÇÕES DE EXTENSÃO DO NÚCLEO DE EDUCAÇÃO EM CIÊNCIAS";"SERV. PESSOA JURÍDICA";"R$           219,79";
"10863";"AÇÕES DE MEDIÇÃO, EDUCAÇÃO E CONSCIENTIZAÇÃO PARA REDUÇÃO DE CONSUMO DE ÁGUA";"CUSTEIO";"R$         6.480,50";
"6725";"AÇÕES DE MELHORIA CONTÍNUA PARA IMPLANTAR/IMPLEMENTAR QUALIDADE NA CADEIA DO LEITE CAPRINO NA REGIÃO DE MACAÍBA-RN";"CUSTEIO";"R$         2.421,64";
"6725";"AÇÕES DE MELHORIA CONTÍNUA PARA IMPLANTAR/IMPLEMENTAR QUALIDADE NA CADEIA DO LEITE CAPRINO NA REGIÃO DE MACAÍBA-RN";"MAT. CONSUMO";"R$         2.392,56";
"6827";"AÇÕES E PROGRAMAS DE COMBATE A DEFICIÊNCIA DE VITAMINA A: PROPOSTA DE INTEGRAÇÃO ENTRE ENSINO-SERVIÇO";"CUSTEIO";"R$         4.001,11";
"6827";"AÇÕES E PROGRAMAS DE COMBATE A DEFICIÊNCIA DE VITAMINA A: PROPOSTA DE INTEGRAÇÃO ENTRE ENSINO-SERVIÇO";"EQUIP. MATERIAL PERMANENTE";"R$         3.137,99";
"6827";"AÇÕES E PROGRAMAS DE COMBATE A DEFICIÊNCIA DE VITAMINA A: PROPOSTA DE INTEGRAÇÃO ENTRE ENSINO-SERVIÇO";"MAT. CONSUMO";"R$           845,94";
"9014";"AÇÕES INTERNAS DE MELHORIAS DE AMBIENTE";"CUSTEIO";"R$        49.334,00";
"9014";"AÇÕES INTERNAS DE MELHORIAS DE AMBIENTE";"SERV. PESSOA JURÍDICA";"R$         4.259,30";
"8575";"ACOLHIMENTO: UMA AÇÃO ASSISTENCIAL PARA A QUALIDADE NO ATENDIMENTO EM SAÚDE NO HUAB.";"CUSTEIO";"R$         3.600,00";
"10176";"ACOMPANHAMENTO COMPORTAMENTAL DA OBESIDADE NO ÂMBITO DA ATENÇÃO BÁSICA";"CUSTEIO";"R$         3.000,00";
"10176";"ACOMPANHAMENTO COMPORTAMENTAL DA OBESIDADE NO ÂMBITO DA ATENÇÃO BÁSICA";"EQUIP. MATERIAL PERMANENTE";"R$         2.980,00";
"9175";"ACOMPANHAMENTO E SUPERVISÃO ACADÊMICA DAS ATIVIDADES DESENVOLVIDAS PELOS ALUNOS DOS CURSOS DE DIREITO NOS NÚCLEOS DE PRÁTICA JURÍDICA - NPJ";"CUSTEIO";"R$       660.428,00";
"9175";"ACOMPANHAMENTO E SUPERVISÃO ACADÊMICA DAS ATIVIDADES DESENVOLVIDAS PELOS ALUNOS DOS CURSOS DE DIREITO NOS NÚCLEOS DE PRÁTICA JURÍDICA - NPJ";"DIV.EXERCÍCIOS ANTERIORES";"R$         2.662,85";
"9175";"ACOMPANHAMENTO E SUPERVISÃO ACADÊMICA DAS ATIVIDADES DESENVOLVIDAS PELOS ALUNOS DOS CURSOS DE DIREITO NOS NÚCLEOS DE PRÁTICA JURÍDICA - NPJ";"SERV. PESSOA JURÍDICA";"R$       148.127,44";
"10629";"ACOMPANHAMENTO MULTIPROFISSIONAL NO PRÉ E PÓS OPERATÓRIO DE CIRURGIA CARDIACA DOS PACIENTES ATENDIDOS NO HUOL";"CUSTEIO";"R$         2.000,00";
"10629";"ACOMPANHAMENTO MULTIPROFISSIONAL NO PRÉ E PÓS OPERATÓRIO DE CIRURGIA CARDIACA DOS PACIENTES ATENDIDOS NO HUOL";"EQUIP. MATERIAL PERMANENTE";"R$           320,00";
"10629";"ACOMPANHAMENTO MULTIPROFISSIONAL NO PRÉ E PÓS OPERATÓRIO DE CIRURGIA CARDIACA DOS PACIENTES ATENDIDOS NO HUOL";"SERV. PESSOA JURÍDICA";"R$           900,00";
"10670";"ACONSELHAMENTO GENÉTICO PARA PACIENTES COM CÂNCER FAMILIAL/HEREDITÁRIO";"CUSTEIO";"R$        12.975,00";
"10670";"ACONSELHAMENTO GENÉTICO PARA PACIENTES COM CÂNCER FAMILIAL/HEREDITÁRIO";"PASSAGENS";"R$         1.308,42";
"10670";"ACONSELHAMENTO GENÉTICO PARA PACIENTES COM CÂNCER FAMILIAL/HEREDITÁRIO";"SERV. PESSOA JURÍDICA";"R$           128,52";
"11043";"A DIDÁTICA DA HISTÓRIA EM FOCO: DIÁLOGOS ENTRE BRASIL E ALEMANHA";"CUSTEIO";"R$         3.000,00";
"11043";"A DIDÁTICA DA HISTÓRIA EM FOCO: DIÁLOGOS ENTRE BRASIL E ALEMANHA";"DIÁRIAS";"R$         1.448,46";
"11043";"A DIDÁTICA DA HISTÓRIA EM FOCO: DIÁLOGOS ENTRE BRASIL E ALEMANHA";"MAT. CONSUMO";"R$            55,00";
"11043";"A DIDÁTICA DA HISTÓRIA EM FOCO: DIÁLOGOS ENTRE BRASIL E ALEMANHA";"SERV. PESSOA JURÍDICA";"R$           468,44";
"2979";"ADM. CENTRAL - CT - LABORATÓRIO DE ELETROTÉCNICA";"EQUIP. MATERIAL PERMANENTE";"R$       116.906,00";
"2979";"ADM. CENTRAL - CT - LABORATÓRIO DE ELETROTÉCNICA";"SERV. PESSOA JURÍDICA";"R$         7.960,00";
"2978";"ADMINISTRAÇÃO CENTRAL - GASTOS CT";"SERV. PESSOA FÍSICA";"R$           442,50";
"8772";"ADMINISTRAÇÃO DA ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RN";"AUX. FINANCEIRO ESTUDANTE";"R$           219,90";
"8772";"ADMINISTRAÇÃO DA ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RN";"CUSTEIO";"R$       263.651,15";
"8772";"ADMINISTRAÇÃO DA ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RN";"DIÁRIAS";"R$             0,00";
"8772";"ADMINISTRAÇÃO DA ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RN";"EQUIP. MATERIAL PERMANENTE";"R$       189.130,14";
"8772";"ADMINISTRAÇÃO DA ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RN";"MAT. CONSUMO";"R$       155.479,00";
"8772";"ADMINISTRAÇÃO DA ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RN";"SERV. PESSOA JURÍDICA";"R$         1.805,02";
"10973";"ADOÇÃO DE METODOLOGIAS ATIVAS NO CURSO DE ADMINISTRAÇÃO";"CUSTEIO";"R$         4.662,46";
"10973";"ADOÇÃO DE METODOLOGIAS ATIVAS NO CURSO DE ADMINISTRAÇÃO";"MAT. CONSUMO";"R$           600,90";
"10973";"ADOÇÃO DE METODOLOGIAS ATIVAS NO CURSO DE ADMINISTRAÇÃO";"TRANF.PJ";"R$         3.400,00";
"10631";"A ECONOMIA SOLIDARIA EM FAVOR DA AUTONOMIA DA MULHER: AÇÕES PARA INSERÇÃO E PERMANÊNCIA DAS MULHERES DO OESTE POTIGUAR NO MERCADO DE TRABALHO";"CUSTEIO";"R$        13.885,00";
"10631";"A ECONOMIA SOLIDARIA EM FAVOR DA AUTONOMIA DA MULHER: AÇÕES PARA INSERÇÃO E PERMANÊNCIA DAS MULHERES DO OESTE POTIGUAR NO MERCADO DE TRABALHO";"DIÁRIAS";"R$         1.162,22";
"10631";"A ECONOMIA SOLIDARIA EM FAVOR DA AUTONOMIA DA MULHER: AÇÕES PARA INSERÇÃO E PERMANÊNCIA DAS MULHERES DO OESTE POTIGUAR NO MERCADO DE TRABALHO";"PASSAGENS";"R$         2.605,10";
"10631";"A ECONOMIA SOLIDARIA EM FAVOR DA AUTONOMIA DA MULHER: AÇÕES PARA INSERÇÃO E PERMANÊNCIA DAS MULHERES DO OESTE POTIGUAR NO MERCADO DE TRABALHO";"SERV. PESSOA JURÍDICA";"R$           798,70";
"10586";"A ESCOLA, A FAMÍLIA E AS PRATICAS INTEGRATIVAS/COMPLEMENTARES EM SAÚDE";"CUSTEIO";"R$         3.000,00";
"10586";"A ESCOLA, A FAMÍLIA E AS PRATICAS INTEGRATIVAS/COMPLEMENTARES EM SAÚDE";"MAT. CONSUMO";"R$         2.014,12";
"10636";"A ESCOLA NAS TRILHAS DO LITORAL";"CUSTEIO";"R$         3.000,00";
"10636";"A ESCOLA NAS TRILHAS DO LITORAL";"DIÁRIAS";"R$         2.373,90";
"10636";"A ESCOLA NAS TRILHAS DO LITORAL";"SERV. PESSOA JURÍDICA";"R$           604,95";
"10746";"A EVOLUÇAO DO CÉREBRO: UMA EXPOSIÇAO.";"CUSTEIO";"R$         3.009,73";
"10746";"A EVOLUÇAO DO CÉREBRO: UMA EXPOSIÇAO.";"MAT. CONSUMO";"R$         1.390,27";
"10072";"A FORMAÇÃO DO PRECEPTOR COM AUXÍLIO DO ALUNO";"CUSTEIO";"R$         3.827,38";
"10041";"AGENTES JOVENS DE EDUCAÇÃO AMBIENTAL, MEIO AMBIENTE E SAÚDE";"CUSTEIO";"R$         2.000,00";
"10041";"AGENTES JOVENS DE EDUCAÇÃO AMBIENTAL, MEIO AMBIENTE E SAÚDE";"MAT. CONSUMO";"R$         1.205,57";
"10041";"AGENTES JOVENS DE EDUCAÇÃO AMBIENTAL, MEIO AMBIENTE E SAÚDE";"SERV. PESSOA JURÍDICA";"R$            92,00";
"9318";"AGREGAÇÃO DE VALOR Á TILÁPIA PRODUZIDA EM ASSENTAMENTOS DE REFORMA AGRÁRIA NO ESTADO DO RIO GRANDE DO NORTE (2015)";"CUSTEIO";"R$         3.150,00";
"9318";"AGREGAÇÃO DE VALOR Á TILÁPIA PRODUZIDA EM ASSENTAMENTOS DE REFORMA AGRÁRIA NO ESTADO DO RIO GRANDE DO NORTE (2015)";"DIÁRIAS";"R$             0,00";
"10813";"AGROECOLOGIA E DESENVOLVIMENTO DA AGRICULTURA FAMILIAR";"CUSTEIO";"R$         3.600,00";
"10813";"AGROECOLOGIA E DESENVOLVIMENTO DA AGRICULTURA FAMILIAR";"DIÁRIAS";"R$             0,00";
"10813";"AGROECOLOGIA E DESENVOLVIMENTO DA AGRICULTURA FAMILIAR";"MAT. CONSUMO";"R$           623,45";
"8385";"AGROVILAS ARACATI E CAJÁ: FORTALECENDO A CADEIA PRODUTIVA DA AQUICULTURA E ATIVIDADES AGROPECUARIAS";"AUX. FINANCEIRO ESTUDANTE";"R$         3.760,00";
"8385";"AGROVILAS ARACATI E CAJÁ: FORTALECENDO A CADEIA PRODUTIVA DA AQUICULTURA E ATIVIDADES AGROPECUARIAS";"CUSTEIO";"R$        40.400,00";
"8385";"AGROVILAS ARACATI E CAJÁ: FORTALECENDO A CADEIA PRODUTIVA DA AQUICULTURA E ATIVIDADES AGROPECUARIAS";"DIÁRIAS";"R$           585,60";
"8385";"AGROVILAS ARACATI E CAJÁ: FORTALECENDO A CADEIA PRODUTIVA DA AQUICULTURA E ATIVIDADES AGROPECUARIAS";"EQUIP. MATERIAL PERMANENTE";"R$           630,00";
"8385";"AGROVILAS ARACATI E CAJÁ: FORTALECENDO A CADEIA PRODUTIVA DA AQUICULTURA E ATIVIDADES AGROPECUARIAS";"MAT. CONSUMO";"R$        28.875,89";
"9158";"ÁGUA E ESGOTOS";"CUSTEIO";"R$     1.142.704,00";
"9158";"ÁGUA E ESGOTOS";"SERV. PESSOA JURÍDICA";"R$       791.395,48";
"10869";"ÁGUA É VIDA: PRÁTICAS INTERDISCIPLINARES PARA A SUSTENTABILIDADE";"CUSTEIO";"R$         5.642,50";
"10869";"ÁGUA É VIDA: PRÁTICAS INTERDISCIPLINARES PARA A SUSTENTABILIDADE";"SERV. PESSOA JURÍDICA";"R$         2.000,34";
"9084";"ÁGUA PARA QUEM TEM SEDE: OBTENÇÃO DE ÁGUA DESSALINIZADA UTILIZADA PARA ABASTECIMENTO HUMANO E IRRIGAÇÃO DE CULTURAS SENSÍVEIS, E USO DE REJEITO SALINO PARA CULTIVO DE PEIXES NO ASSENTAMENTO MODELO 1 E";"CAPITAL";"R$        33.325,00";
"9084";"ÁGUA PARA QUEM TEM SEDE: OBTENÇÃO DE ÁGUA DESSALINIZADA UTILIZADA PARA ABASTECIMENTO HUMANO E IRRIGAÇÃO DE CULTURAS SENSÍVEIS, E USO DE REJEITO SALINO PARA CULTIVO DE PEIXES NO ASSENTAMENTO MODELO 1 E";"CUSTEIO";"R$        19.173,06";
"9084";"ÁGUA PARA QUEM TEM SEDE: OBTENÇÃO DE ÁGUA DESSALINIZADA UTILIZADA PARA ABASTECIMENTO HUMANO E IRRIGAÇÃO DE CULTURAS SENSÍVEIS, E USO DE REJEITO SALINO PARA CULTIVO DE PEIXES NO ASSENTAMENTO MODELO 1 E";"DIÁRIAS";"R$           425,55";
"9084";"ÁGUA PARA QUEM TEM SEDE: OBTENÇÃO DE ÁGUA DESSALINIZADA UTILIZADA PARA ABASTECIMENTO HUMANO E IRRIGAÇÃO DE CULTURAS SENSÍVEIS, E USO DE REJEITO SALINO PARA CULTIVO DE PEIXES NO ASSENTAMENTO MODELO 1 E";"EQUIP. MATERIAL PERMANENTE";"R$         8.569,45";
"9084";"ÁGUA PARA QUEM TEM SEDE: OBTENÇÃO DE ÁGUA DESSALINIZADA UTILIZADA PARA ABASTECIMENTO HUMANO E IRRIGAÇÃO DE CULTURAS SENSÍVEIS, E USO DE REJEITO SALINO PARA CULTIVO DE PEIXES NO ASSENTAMENTO MODELO 1 E";"MAT. CONSUMO";"R$        12.014,33";
"9299";"A INTEGRAÇÃO ENSINO-SERVIÇO NA PROMOÇÃO DO ALEITAMENTO MATERNO: UMA ESTRATÉGIA MULTIPROFISSIONAL ENTRE A GRADUAÇÃO E A PÓS-GRADUAÇÃO (2015)";"CUSTEIO";"R$         3.148,94";
"4886";"AJUDA FINANCEIRA AO ESTUDANTE";"AUX. FINANCEIRO ESTUDANTE";"R$     3.248.095,83";
"4886";"AJUDA FINANCEIRA AO ESTUDANTE";"CUSTEIO";"R$     2.256.064,20";
"4886";"AJUDA FINANCEIRA AO ESTUDANTE";"MAT. CONSUMO";"R$           312,77";
"4886";"AJUDA FINANCEIRA AO ESTUDANTE";"PASSAGENS";"R$         1.408,97";
"4886";"AJUDA FINANCEIRA AO ESTUDANTE";"SERV. PESSOA JURÍDICA";"R$        23.530,00";
"7385";"ALEITAMENTO MATERNO: INCENTIVANDO A PRÁTICA";"CUSTEIO";"R$         2.000,00";
"6671";"A LEITURA DE FICÇÃO COMO UM SIMULADOR DE VÔO DAS HABILIDADES SOCIAIS: PROPOSTA DE UM CLUBE DE LEITURA";"CUSTEIO";"R$         1.500,47";
"6671";"A LEITURA DE FICÇÃO COMO UM SIMULADOR DE VÔO DAS HABILIDADES SOCIAIS: PROPOSTA DE UM CLUBE DE LEITURA";"MAT. CONSUMO";"R$           351,00";
"6671";"A LEITURA DE FICÇÃO COMO UM SIMULADOR DE VÔO DAS HABILIDADES SOCIAIS: PROPOSTA DE UM CLUBE DE LEITURA";"PASSAGENS";"R$         1.048,04";
"6671";"A LEITURA DE FICÇÃO COMO UM SIMULADOR DE VÔO DAS HABILIDADES SOCIAIS: PROPOSTA DE UM CLUBE DE LEITURA";"SERV. PESSOA JURÍDICA";"R$           100,49";
"9922";"ALIMENTAÇÃO E CULTURA: OLHARES ANTROPOLÓGICOS - FACISA";"CUSTEIO";"R$         3.573,71";
"9922";"ALIMENTAÇÃO E CULTURA: OLHARES ANTROPOLÓGICOS - FACISA";"PASSAGENS";"R$         1.063,45";
"9922";"ALIMENTAÇÃO E CULTURA: OLHARES ANTROPOLÓGICOS - FACISA";"SERV. PESSOA JURÍDICA";"R$           118,98";
"3134";"ALIMENTAÇÃO ENTERAL";"MAT. CONSUMO";"R$       345.711,74";
"3134";"ALIMENTAÇÃO ENTERAL";"SERV. PESSOA JURÍDICA";"R$        30.000,00";
"6972";"ALIMENTAÇÃO ESCOLAR: EM BUSCA DA QUALIDADE";"CUSTEIO";"R$       437.969,31";
"6972";"ALIMENTAÇÃO ESCOLAR: EM BUSCA DA QUALIDADE";"SERV. PESSOA JURÍDICA";"R$       252.083,47";
"8305";"ALIMENTAÇÃO SAUDÁVEL E GERONTOLOGIA: CONHECENDO FATORES QUE AFETAM O CONSUMO E O COMPORTAMENTO ALIMENTAR DE IDOSOS NO MUNICÍPIO DE SANTA CRUZ/RN";"CUSTEIO";"R$         3.025,40";
"8305";"ALIMENTAÇÃO SAUDÁVEL E GERONTOLOGIA: CONHECENDO FATORES QUE AFETAM O CONSUMO E O COMPORTAMENTO ALIMENTAR DE IDOSOS NO MUNICÍPIO DE SANTA CRUZ/RN";"MAT. CONSUMO";"R$         1.164,71";
"7374";"ALIMENTE-SE BEM";"CUSTEIO";"R$         1.900,00";
"7374";"ALIMENTE-SE BEM";"EQUIP. MATERIAL PERMANENTE";"R$         1.380,00";
"3133";"ALIMENTOS NÃO PERECÍVEIS";"MAT. CONSUMO";"R$       314.793,43";
"3132";"ALIMENTOS PERECÍVEIS";"MAT. CONSUMO";"R$       941.965,50";
"8860";"ALUNO INTEGRADO";"CUSTEIO";"R$       120.000,00";
"8860";"ALUNO INTEGRADO";"OBRIGAÇÕES PATRONAIS";"R$             0,00";
"8860";"ALUNO INTEGRADO";"SERV. PESSOA FÍSICA";"R$             0,00";
"8860";"ALUNO INTEGRADO";"SERV. PESSOA JURÍDICA";"R$        34.727,30";
"10053";"A MATEMÁTICA FAZ A DIFERENÇA - 2016";"AUX. FINANCEIRO ESTUDANTE";"R$           400,00";
"10053";"A MATEMÁTICA FAZ A DIFERENÇA - 2016";"DIÁRIAS";"R$         8.690,02";
"10053";"A MATEMÁTICA FAZ A DIFERENÇA - 2016";"EQUIP. MATERIAL PERMANENTE";"R$         3.835,85";
"10053";"A MATEMÁTICA FAZ A DIFERENÇA - 2016";"MAT. CONSUMO";"R$         9.272,68";
"10053";"A MATEMÁTICA FAZ A DIFERENÇA - 2016";"PASSAGENS";"R$         2.500,00";
"10053";"A MATEMÁTICA FAZ A DIFERENÇA - 2016";"SERV. PESSOA JURÍDICA";"R$        15.912,41";
"10858";"AMBIENTES AQUÁTICOS DO SEMIÁRIDO POTIGUAR: CONTRIBUIÇÕES DO LETRAMENTO CIENTÍFICO E DA EDUCAÇÃO PARA A SUSTENTABILIDADE PARA BOAS PRÁTICAS NO USO DA ÁGUA EM LOCAIS DE ESCASSEZ HÍDRICA";"CUSTEIO";"R$         6.500,00";
"10858";"AMBIENTES AQUÁTICOS DO SEMIÁRIDO POTIGUAR: CONTRIBUIÇÕES DO LETRAMENTO CIENTÍFICO E DA EDUCAÇÃO PARA A SUSTENTABILIDADE PARA BOAS PRÁTICAS NO USO DA ÁGUA EM LOCAIS DE ESCASSEZ HÍDRICA";"DIÁRIAS";"R$             0,00";
"10858";"AMBIENTES AQUÁTICOS DO SEMIÁRIDO POTIGUAR: CONTRIBUIÇÕES DO LETRAMENTO CIENTÍFICO E DA EDUCAÇÃO PARA A SUSTENTABILIDADE PARA BOAS PRÁTICAS NO USO DA ÁGUA EM LOCAIS DE ESCASSEZ HÍDRICA";"MAT. CONSUMO";"R$           523,56";
"9425";"AMBIENTE SIMULADO NA FORMAÇÃO DA GRADUAÇÃO EM ENFERMAGEM: TRABALHANDO CONHECIMENTOS E HABILIDADES (2015)";"CUSTEIO";"R$        18.036,51";
"9425";"AMBIENTE SIMULADO NA FORMAÇÃO DA GRADUAÇÃO EM ENFERMAGEM: TRABALHANDO CONHECIMENTOS E HABILIDADES (2015)";"EQUIP. MATERIAL PERMANENTE";"R$        12.168,45";
"9425";"AMBIENTE SIMULADO NA FORMAÇÃO DA GRADUAÇÃO EM ENFERMAGEM: TRABALHANDO CONHECIMENTOS E HABILIDADES (2015)";"MAT. CONSUMO";"R$         5.569,59";
"10575";"AMBULATÓRIO MULTIPROFISSIONAL DE PACIENTES NEUROLÓGICOS";"CUSTEIO";"R$         2.000,00";
"10575";"AMBULATÓRIO MULTIPROFISSIONAL DE PACIENTES NEUROLÓGICOS";"EQUIP. MATERIAL PERMANENTE";"R$         1.050,98";
"10063";"A MEDIAÇÃO NO CONTEXTO DO NOVO CÓDIGO DE PROCESSO CIVIL E DA NOVA LEI DE MEDIAÇÃO";"CUSTEIO";"R$         5.726,46";
"9171";"AMPLIAÇÃO DO ACERVO BIBLIOGRÁFICO";"CAPITAL";"R$     2.397.670,00";
"9171";"AMPLIAÇÃO DO ACERVO BIBLIOGRÁFICO";"CUSTEIO";"R$       487.362,50";
"9171";"AMPLIAÇÃO DO ACERVO BIBLIOGRÁFICO";"EQUIP. MATERIAL PERMANENTE";"R$     3.553.816,67";
"9180";"AMPLIAÇÃO DOS ESPAÇOS DE APOIO À FORMAÇÃO COMPLEMENTAR DOS DISCENTES NOS AMBIENTES DE RADIODIFUSÃO UNIVERSITÁRIA - COMUNICA";"CUSTEIO";"R$       762.471,00";
"9180";"AMPLIAÇÃO DOS ESPAÇOS DE APOIO À FORMAÇÃO COMPLEMENTAR DOS DISCENTES NOS AMBIENTES DE RADIODIFUSÃO UNIVERSITÁRIA - COMUNICA";"DIV.EXERCÍCIOS ANTERIORES";"R$         2.732,79";
